order_id,customer_id,order_date,payment_method,order_status
4428,530,2024-04-09,UPI,Delivered
4429,638,2024-11-04,Credit Card,Delivered
4430,875,2024-09-03,Credit Card,Cancelled
4431,799,2024-12-07,Credit Card,Delivered
4432,524,2025-11-14,COD,Delivered
4433,355,2025-05-27,UPI,Delivered
4434,692,2025-07-25,UPI,Delivered
4435,408,2025-10-28,UPI,Cancelled
4436,391,2025-02-19,Debit Card,Cancelled
4437,188,2024-11-13,UPI,Delivered
4438,230,2024-01-28,Credit Card,Delivered
4439,541,2025-07-04,Debit Card,Cancelled
4440,865,2025-07-05,Credit Card,Cancelled
4441,718,2025-10-20,UPI,Delivered
4442,667,2024-03-20,UPI,Delivered
4443,935,2024-03-26,Credit Card,Cancelled
4444,978,2025-11-14,COD,Delivered
4445,133,2024-04-30,COD,Delivered
4446,42,2025-11-26,UPI,Cancelled
4447,854,2025-06-08,COD,Delivered
4448,375,2025-08-25,Debit Card,Delivered
4449,750,2025-06-28,COD,Cancelled
4450,971,2024-08-16,UPI,Delivered
4451,401,2025-02-14,Credit Card,Cancelled
4452,105,2025-02-28,COD,Delivered
4453,282,2024-10-06,Debit Card,Cancelled
4454,958,2025-01-03,UPI,Delivered
4455,96,2025-09-28,Debit Card,Delivered
4456,904,2025-04-29,Debit Card,Delivered
4457,188,2024-08-29,UPI,Cancelled
4458,323,2025-12-12,COD,Delivered
4459,323,2024-05-16,Debit Card,Delivered
4460,672,2025-11-25,Debit Card,Delivered
4461,735,2024-01-09,COD,Delivered
4462,733,2024-12-08,Credit Card,Cancelled
4463,254,2025-03-22,Debit Card,Cancelled
4464,999,2024-02-16,UPI,Delivered
4465,995,2025-05-30,COD,Delivered
4466,998,2025-07-11,Debit Card,Cancelled
4467,447,2024-04-13,UPI,Delivered
4468,738,2024-07-11,Credit Card,Delivered
4469,382,2024-05-30,UPI,Cancelled
4470,843,2025-12-24,Debit Card,Delivered
4471,206,2024-08-20,UPI,Delivered
4472,525,2024-12-17,COD,Cancelled
4473,564,2025-02-22,UPI,Delivered
4474,3,2024-10-20,Debit Card,Delivered
4475,854,2025-08-06,Credit Card,Delivered
4476,469,2025-07-14,COD,Delivered
4477,844,2025-07-04,Debit Card,Delivered
4478,548,2024-09-15,UPI,Cancelled
4479,394,2024-06-11,COD,Delivered
4480,450,2025-07-08,UPI,Cancelled
4481,503,2025-03-11,UPI,Cancelled
4482,643,2024-03-10,UPI,Cancelled
4483,491,2025-03-26,COD,Delivered
4484,393,2024-03-15,UPI,Delivered
4485,502,2024-01-19,UPI,Delivered
4486,112,2024-01-24,UPI,Cancelled
4487,811,2024-06-29,Debit Card,Cancelled
4488,139,2024-11-16,UPI,Delivered
4489,37,2024-09-03,Credit Card,Cancelled
4490,91,2024-02-04,Credit Card,Delivered
4491,342,2024-07-20,Debit Card,Cancelled
4492,203,2025-04-08,Debit Card,Delivered
4493,541,2025-01-07,Debit Card,Cancelled
4494,956,2025-10-22,Debit Card,Cancelled
4495,889,2025-04-12,Debit Card,Cancelled
4496,496,2025-02-06,UPI,Delivered
4497,184,2024-02-29,Credit Card,Delivered
4498,330,2025-03-27,UPI,Delivered
4499,785,2024-02-24,UPI,Delivered
4500,224,2024-09-01,Debit Card,Delivered
4501,411,2025-05-20,Credit Card,Cancelled
4502,160,2024-09-20,Debit Card,Delivered
4503,276,2024-08-08,Credit Card,Delivered
4504,906,2025-04-18,Debit Card,Delivered
4505,964,2025-08-25,UPI,Cancelled
4506,593,2025-06-24,UPI,Cancelled
4507,474,2025-02-27,Debit Card,Delivered
4508,559,2025-03-25,COD,Delivered
4509,635,2024-09-29,UPI,Delivered
4510,131,2024-04-16,Credit Card,Delivered
4511,304,2024-12-26,COD,Cancelled
4512,577,2025-12-28,Debit Card,Delivered
4513,347,2024-06-09,Credit Card,Cancelled
4514,428,2025-10-04,COD,Cancelled
4515,4,2024-11-08,COD,Cancelled
4516,149,2025-07-10,COD,Delivered
4517,131,2024-04-23,COD,Delivered
4518,911,2025-08-21,UPI,Delivered
4519,117,2025-11-27,Credit Card,Delivered
4520,917,2025-12-25,COD,Cancelled
4521,119,2025-09-30,UPI,Delivered
4522,106,2024-03-21,Debit Card,Delivered
4523,195,2025-01-16,COD,Cancelled
4524,532,2025-04-05,COD,Cancelled
4525,295,2025-05-14,Credit Card,Delivered
4526,757,2024-09-14,COD,Cancelled
4527,547,2025-06-16,UPI,Delivered
4528,918,2024-04-11,Debit Card,Delivered
4529,198,2025-02-15,Debit Card,Cancelled
4530,573,2024-03-26,Credit Card,Cancelled
4531,616,2024-03-31,UPI,Delivered
4532,117,2025-06-23,COD,Delivered
4533,23,2024-03-15,COD,Cancelled
4534,887,2025-04-15,COD,Cancelled
4535,289,2025-01-17,UPI,Delivered
4536,265,2024-02-13,UPI,Cancelled
4537,805,2024-12-14,COD,Delivered
4538,459,2024-06-29,Credit Card,Cancelled
4539,874,2025-09-18,Debit Card,Delivered
4540,986,2024-04-05,Credit Card,Delivered
4541,457,2025-08-17,Debit Card,Delivered
4542,723,2024-12-26,Debit Card,Delivered
4543,310,2024-09-19,Debit Card,Delivered
4544,284,2025-02-23,Debit Card,Delivered
4545,180,2025-07-13,COD,Cancelled
4546,176,2024-08-17,Credit Card,Delivered
4547,486,2024-03-27,UPI,Delivered
4548,114,2025-11-22,COD,Delivered
4549,595,2024-06-14,Debit Card,Delivered
4550,165,2024-01-18,UPI,Delivered
4551,890,2025-09-11,COD,Delivered
4552,696,2025-09-05,Credit Card,Delivered
4553,445,2025-03-19,COD,Delivered
4554,769,2024-03-08,COD,Cancelled
4555,390,2024-06-17,COD,Cancelled
4556,199,2024-11-24,Credit Card,Delivered
4557,580,2025-01-10,Credit Card,Cancelled
4558,835,2024-02-06,COD,Delivered
4559,8,2025-06-25,Credit Card,Delivered
4560,601,2025-10-08,COD,Cancelled
4561,587,2025-06-09,UPI,Delivered
4562,497,2024-01-27,COD,Delivered
4563,87,2024-10-30,COD,Cancelled
4564,50,2025-01-18,Credit Card,Delivered
4565,943,2025-12-22,Debit Card,Delivered
4566,481,2024-02-17,COD,Cancelled
4567,526,2025-08-18,Debit Card,Delivered
4568,755,2025-12-06,Debit Card,Cancelled
4569,876,2024-02-11,COD,Delivered
4570,603,2024-03-10,UPI,Cancelled
4571,921,2025-06-15,Credit Card,Cancelled
4572,909,2025-02-04,Credit Card,Delivered
4573,739,2024-12-05,UPI,Delivered
4574,164,2024-02-24,Credit Card,Cancelled
4575,633,2025-11-14,UPI,Delivered
4576,807,2025-03-22,Debit Card,Delivered
4577,495,2025-03-29,Debit Card,Delivered
4578,710,2024-07-26,Credit Card,Delivered
4579,137,2025-04-18,COD,Delivered
4580,527,2024-08-21,Debit Card,Delivered
4581,8,2025-08-11,Credit Card,Cancelled
4582,445,2024-09-06,Credit Card,Cancelled
4583,654,2025-02-15,UPI,Delivered
4584,928,2024-05-25,Debit Card,Cancelled
4585,555,2025-10-25,Debit Card,Cancelled
4586,213,2025-04-18,Debit Card,Cancelled
4587,54,2025-05-22,COD,Delivered
4588,319,2025-07-12,Credit Card,Delivered
4589,154,2024-05-30,COD,Delivered
4590,456,2025-07-03,Debit Card,Cancelled
4591,854,2025-01-22,Debit Card,Delivered
4592,371,2025-02-26,Credit Card,Cancelled
4593,839,2024-02-16,UPI,Delivered
4594,976,2024-02-28,COD,Delivered
4595,140,2024-10-15,COD,Cancelled
4596,674,2025-05-07,Debit Card,Delivered
4597,414,2025-12-30,UPI,Delivered
4598,704,2025-07-09,Credit Card,Delivered
4599,209,2025-02-19,COD,Delivered
4600,76,2024-08-01,UPI,Cancelled
4601,683,2024-03-29,UPI,Delivered
4602,407,2025-06-16,Debit Card,Cancelled
4603,295,2025-08-27,Credit Card,Delivered
4604,680,2024-03-21,Debit Card,Delivered
4605,652,2025-10-05,COD,Delivered
4606,415,2025-10-16,Debit Card,Cancelled
4607,902,2025-01-04,Debit Card,Delivered
4608,701,2024-11-06,UPI,Cancelled
4609,859,2025-03-23,UPI,Delivered
4610,566,2024-11-23,Credit Card,Delivered
4611,71,2025-01-05,Debit Card,Delivered
4612,237,2024-12-06,Credit Card,Cancelled
4613,680,2025-04-25,COD,Cancelled
4614,341,2025-01-05,UPI,Delivered
4615,907,2024-12-29,Credit Card,Delivered
4616,486,2025-09-30,Debit Card,Delivered
4617,308,2024-11-23,UPI,Cancelled
4618,978,2024-09-23,UPI,Delivered
4619,74,2025-07-09,COD,Cancelled
4620,976,2025-07-27,Credit Card,Cancelled
4621,406,2025-06-12,Credit Card,Delivered
4622,505,2024-12-09,Credit Card,Cancelled
4623,608,2025-03-26,COD,Delivered
4624,657,2024-05-15,UPI,Cancelled
4625,549,2024-05-30,COD,Delivered
4626,970,2024-02-16,Credit Card,Delivered
4627,426,2025-05-17,UPI,Delivered
4628,608,2024-11-29,UPI,Cancelled
4629,84,2025-01-16,UPI,Delivered
4630,263,2025-04-03,Credit Card,Cancelled
4631,561,2024-05-05,UPI,Cancelled
4632,16,2025-06-19,COD,Delivered
4633,507,2025-07-30,COD,Delivered
4634,100,2025-12-26,UPI,Cancelled
4635,92,2024-12-06,COD,Cancelled
4636,259,2024-04-25,UPI,Delivered
4637,304,2024-05-26,COD,Delivered
4638,661,2025-03-24,COD,Delivered
4639,69,2025-02-25,Credit Card,Delivered
4640,285,2025-09-06,COD,Delivered
4641,636,2024-03-20,COD,Delivered
4642,206,2025-06-15,COD,Delivered
4643,638,2024-12-25,Credit Card,Cancelled
4644,267,2025-08-29,Debit Card,Cancelled
4645,178,2025-10-07,Debit Card,Delivered
4646,803,2024-01-13,Credit Card,Cancelled
4647,708,2024-12-18,COD,Delivered
4648,810,2025-12-30,Credit Card,Delivered
4649,334,2024-08-08,Debit Card,Cancelled
4650,905,2025-10-30,COD,Delivered
4651,269,2025-05-01,Credit Card,Cancelled
4652,757,2024-04-18,UPI,Cancelled
4653,876,2024-08-07,COD,Delivered
4654,543,2024-01-19,Credit Card,Delivered
4655,230,2024-02-15,Debit Card,Delivered
4656,937,2024-04-13,COD,Cancelled
4657,43,2024-10-21,Credit Card,Delivered
4658,511,2025-01-26,UPI,Delivered
4659,357,2024-02-02,COD,Cancelled
4660,328,2025-05-02,COD,Cancelled
4661,582,2025-07-07,UPI,Delivered
4662,852,2025-01-25,UPI,Cancelled
4663,781,2024-05-13,UPI,Delivered
4664,171,2025-11-28,COD,Cancelled
4665,233,2025-10-30,Debit Card,Cancelled
4666,944,2024-05-27,Debit Card,Delivered
4667,290,2024-12-11,UPI,Delivered
4668,240,2024-03-05,COD,Cancelled
4669,160,2024-04-20,COD,Cancelled
4670,60,2025-08-22,UPI,Cancelled
4671,523,2024-04-13,Credit Card,Cancelled
4672,494,2024-06-01,Credit Card,Cancelled
4673,529,2024-04-26,UPI,Cancelled
4674,893,2025-12-31,Credit Card,Delivered
4675,239,2025-07-31,COD,Cancelled
4676,212,2025-02-19,COD,Delivered
4677,435,2024-03-01,Debit Card,Delivered
4678,556,2025-01-21,Debit Card,Delivered
4679,816,2025-03-14,COD,Delivered
4680,263,2025-04-11,Debit Card,Delivered
4681,895,2025-04-26,Debit Card,Delivered
4682,750,2025-01-17,COD,Cancelled
4683,757,2025-01-11,COD,Cancelled
4684,116,2025-06-11,UPI,Delivered
4685,220,2024-10-20,Debit Card,Delivered
4686,171,2024-05-08,Debit Card,Delivered
4687,371,2025-09-25,COD,Cancelled
4688,697,2025-07-19,Credit Card,Cancelled
4689,889,2025-07-25,Debit Card,Delivered
4690,471,2024-02-08,UPI,Delivered
4691,482,2025-06-01,Debit Card,Delivered
4692,431,2025-03-15,COD,Delivered
4693,394,2025-12-02,UPI,Delivered
4694,963,2025-02-14,UPI,Delivered
4695,845,2025-12-26,Credit Card,Delivered
4696,862,2025-12-28,COD,Delivered
4697,191,2025-12-20,Credit Card,Cancelled
4698,158,2025-11-05,Credit Card,Cancelled
4699,421,2024-11-23,Credit Card,Delivered
4700,432,2025-01-23,Debit Card,Cancelled
4701,591,2024-04-02,COD,Cancelled
4702,112,2024-10-17,COD,Delivered
4703,538,2025-04-25,COD,Cancelled
4704,859,2024-04-19,UPI,Cancelled
4705,702,2024-06-06,Credit Card,Cancelled
4706,573,2024-11-25,UPI,Cancelled
4707,281,2025-07-03,UPI,Delivered
4708,769,2025-04-07,COD,Cancelled
4709,652,2024-02-02,COD,Cancelled
4710,970,2024-03-31,UPI,Delivered
4711,386,2024-10-23,COD,Cancelled
4712,401,2025-04-18,COD,Delivered
4713,444,2025-04-27,Debit Card,Delivered
4714,323,2025-03-05,COD,Cancelled
4715,243,2025-12-05,UPI,Delivered
4716,672,2025-09-20,COD,Cancelled
4717,720,2025-09-18,Credit Card,Cancelled
4718,375,2025-01-10,Debit Card,Delivered
4719,354,2024-11-26,UPI,Cancelled
4720,98,2024-04-02,UPI,Cancelled
4721,704,2025-01-03,COD,Cancelled
4722,397,2024-06-14,UPI,Cancelled
4723,181,2025-05-31,Credit Card,Cancelled
4724,837,2024-03-09,Credit Card,Delivered
4725,548,2024-02-15,UPI,Cancelled
4726,974,2024-08-30,UPI,Delivered
4727,484,2024-09-01,UPI,Delivered
4728,725,2025-08-17,COD,Delivered
4729,44,2024-04-07,Debit Card,Delivered
4730,84,2025-06-15,COD,Delivered
4731,874,2025-07-18,Debit Card,Delivered
4732,798,2024-04-06,Credit Card,Delivered
4733,713,2024-05-02,COD,Delivered
4734,781,2024-06-20,Debit Card,Delivered
4735,234,2025-10-06,COD,Delivered
4736,334,2025-07-27,Credit Card,Delivered
4737,505,2024-07-20,Credit Card,Cancelled
4738,665,2024-03-07,UPI,Cancelled
4739,956,2025-11-14,Credit Card,Delivered
4740,693,2025-10-13,UPI,Cancelled
4741,559,2024-05-08,UPI,Delivered
4742,594,2024-11-05,Credit Card,Cancelled
4743,16,2024-08-31,Debit Card,Delivered
4744,795,2025-03-20,Debit Card,Delivered
4745,968,2024-03-24,COD,Cancelled
4746,687,2024-11-10,COD,Cancelled
4747,761,2024-05-24,Credit Card,Cancelled
4748,886,2024-11-23,COD,Delivered
4749,713,2024-12-05,UPI,Delivered
4750,131,2025-09-21,UPI,Delivered
4751,206,2024-07-25,Debit Card,Cancelled
4752,754,2024-11-26,COD,Delivered
4753,594,2025-04-15,COD,Delivered
4754,258,2025-05-08,Credit Card,Delivered
4755,941,2024-02-17,Credit Card,Cancelled
4756,570,2025-03-19,Credit Card,Delivered
4757,512,2024-12-23,UPI,Cancelled
4758,698,2025-08-03,UPI,Cancelled
4759,732,2025-12-12,Credit Card,Cancelled
4760,969,2025-08-07,UPI,Delivered
4761,576,2025-08-21,Credit Card,Cancelled
4762,96,2025-03-28,COD,Delivered
4763,28,2025-07-01,UPI,Delivered
4764,803,2025-09-21,UPI,Delivered
4765,613,2025-06-25,UPI,Cancelled
4766,116,2024-12-22,COD,Delivered
4767,314,2025-02-14,UPI,Delivered
4768,757,2024-09-20,Credit Card,Delivered
4769,455,2024-06-10,COD,Delivered
4770,943,2025-11-04,Debit Card,Delivered
4771,517,2025-12-01,UPI,Delivered
4772,131,2025-03-04,UPI,Delivered
4773,945,2024-04-19,Debit Card,Cancelled
4774,411,2024-01-29,COD,Delivered
4775,336,2025-12-16,Debit Card,Delivered
4776,936,2025-03-27,COD,Delivered
4777,645,2024-07-22,Credit Card,Delivered
4778,399,2025-05-03,Credit Card,Delivered
4779,55,2025-01-17,Debit Card,Cancelled
4780,715,2024-11-23,UPI,Delivered
4781,713,2025-02-21,Debit Card,Delivered
4782,680,2025-07-08,UPI,Delivered
4783,290,2025-10-16,Debit Card,Delivered
4784,828,2025-01-12,UPI,Cancelled
4785,849,2025-07-25,Credit Card,Delivered
4786,642,2025-08-05,Credit Card,Delivered
4787,715,2024-09-02,UPI,Delivered
4788,631,2025-10-02,Credit Card,Cancelled
4789,628,2024-03-12,COD,Delivered
4790,750,2024-06-08,Debit Card,Delivered
4791,655,2025-02-06,COD,Delivered
4792,946,2024-10-12,UPI,Cancelled
4793,728,2024-05-18,Credit Card,Delivered
4794,803,2024-11-08,COD,Cancelled
4795,545,2025-12-09,Debit Card,Delivered
4796,729,2025-04-09,COD,Delivered
4797,40,2025-04-16,UPI,Delivered
4798,139,2025-05-17,Debit Card,Delivered
4799,197,2024-11-30,Debit Card,Delivered
4800,707,2025-01-30,COD,Cancelled
4801,327,2025-04-24,UPI,Delivered
4802,36,2025-03-20,COD,Delivered
4803,239,2025-02-08,COD,Cancelled
4804,445,2025-05-29,UPI,Delivered
4805,268,2025-06-25,UPI,Delivered
4806,560,2024-02-09,COD,Cancelled
4807,97,2024-03-24,Credit Card,Cancelled
4808,149,2025-12-16,Credit Card,Cancelled
4809,693,2024-07-02,Credit Card,Delivered
4810,600,2025-08-23,COD,Delivered
4811,63,2024-10-17,Credit Card,Delivered
4812,53,2024-05-03,Debit Card,Delivered
4813,776,2025-10-22,Credit Card,Delivered
4814,965,2025-08-28,Debit Card,Delivered
4815,556,2025-05-06,COD,Delivered
4816,102,2024-10-17,UPI,Delivered
4817,515,2025-11-04,UPI,Delivered
4818,528,2025-09-01,UPI,Delivered
4819,79,2024-09-17,Credit Card,Cancelled
4820,845,2025-11-15,UPI,Cancelled
4821,317,2024-08-28,Debit Card,Cancelled
4822,800,2025-12-06,UPI,Delivered
4823,950,2024-03-21,Debit Card,Cancelled
4824,368,2024-09-17,COD,Cancelled
4825,986,2024-09-13,UPI,Delivered
4826,80,2025-11-22,COD,Delivered
4827,734,2025-03-12,UPI,Delivered
4828,528,2025-12-11,Debit Card,Cancelled
4829,49,2024-03-17,Credit Card,Delivered
4830,860,2024-08-07,Credit Card,Delivered
4831,423,2024-07-05,Debit Card,Cancelled
4832,804,2025-09-27,UPI,Delivered
4833,362,2024-10-08,Debit Card,Delivered
4834,768,2025-02-04,UPI,Cancelled
4835,858,2024-02-08,Debit Card,Cancelled
4836,962,2024-12-15,Debit Card,Delivered
4837,645,2024-12-12,Credit Card,Cancelled
4838,964,2024-12-09,UPI,Cancelled
4839,176,2024-10-05,Credit Card,Delivered
4840,403,2024-07-31,COD,Delivered
4841,648,2024-06-22,Debit Card,Delivered
4842,993,2025-11-15,Credit Card,Delivered
4843,537,2025-03-31,UPI,Delivered
4844,601,2024-09-16,UPI,Delivered
4845,686,2024-11-12,Debit Card,Cancelled
4846,488,2024-09-05,Debit Card,Delivered
4847,703,2024-07-20,Credit Card,Cancelled
4848,725,2024-03-26,Debit Card,Delivered
4849,5,2025-08-04,Credit Card,Cancelled
4850,13,2025-06-11,Credit Card,Cancelled
4851,430,2024-07-16,Debit Card,Delivered
4852,280,2025-04-21,Credit Card,Delivered
4853,141,2024-03-14,COD,Delivered
4854,655,2025-02-06,Debit Card,Delivered
4855,363,2024-12-15,UPI,Delivered
4856,985,2024-03-12,UPI,Cancelled
4857,774,2024-11-22,UPI,Delivered
4858,453,2024-01-06,Debit Card,Delivered
4859,241,2024-11-25,Credit Card,Delivered
4860,197,2024-05-22,UPI,Cancelled
4861,702,2024-08-26,Debit Card,Delivered
4862,763,2025-02-27,Credit Card,Delivered
4863,247,2025-06-20,Credit Card,Delivered
4864,294,2024-12-24,UPI,Delivered
4865,679,2024-05-19,UPI,Cancelled
4866,418,2024-12-24,Debit Card,Cancelled
4867,432,2024-08-10,UPI,Delivered
4868,515,2024-09-06,Debit Card,Delivered
4869,576,2024-01-06,UPI,Cancelled
4870,525,2025-07-17,Debit Card,Delivered
4871,230,2024-01-19,COD,Delivered
4872,500,2024-06-12,Debit Card,Delivered
4873,916,2024-11-15,COD,Delivered
4874,403,2025-06-08,Credit Card,Delivered
4875,623,2025-12-17,Credit Card,Delivered
4876,599,2024-01-20,Debit Card,Delivered
4877,316,2025-03-17,COD,Delivered
4878,538,2024-11-17,UPI,Delivered
4879,646,2024-11-03,Debit Card,Delivered
4880,996,2025-02-26,Credit Card,Cancelled
4881,892,2025-01-08,COD,Cancelled
4882,967,2025-11-04,UPI,Delivered
4883,325,2025-06-24,Debit Card,Delivered
4884,149,2024-08-21,COD,Cancelled
4885,198,2025-03-24,UPI,Delivered
4886,87,2024-06-03,COD,Delivered
4887,596,2024-08-16,UPI,Delivered
4888,461,2024-03-20,COD,Delivered
4889,376,2025-05-24,COD,Cancelled
4890,931,2024-05-21,UPI,Delivered
4891,398,2025-05-02,Credit Card,Cancelled
4892,229,2025-03-24,Credit Card,Cancelled
4893,706,2024-05-31,Credit Card,Cancelled
4894,128,2025-04-11,Debit Card,Delivered
4895,262,2024-04-07,COD,Cancelled
4896,373,2025-10-04,Debit Card,Delivered
4897,145,2024-10-01,Credit Card,Delivered
4898,356,2025-05-17,COD,Delivered
4899,820,2025-03-30,Credit Card,Cancelled
4900,257,2024-03-02,UPI,Cancelled
4901,878,2024-03-27,Credit Card,Cancelled
4902,747,2024-07-24,UPI,Cancelled
4903,572,2024-04-10,Credit Card,Delivered
4904,336,2025-02-04,Debit Card,Cancelled
4905,585,2024-02-08,Credit Card,Delivered
4906,30,2024-10-09,UPI,Delivered
4907,928,2025-03-31,COD,Delivered
4908,169,2025-12-07,Credit Card,Delivered
4909,855,2024-06-01,COD,Delivered
4910,83,2024-01-19,UPI,Cancelled
4911,179,2024-02-10,Debit Card,Delivered
4912,1,2024-08-19,Credit Card,Cancelled
4913,708,2025-06-07,Debit Card,Delivered
4914,738,2025-05-19,Credit Card,Delivered
4915,164,2025-01-01,Credit Card,Delivered
4916,146,2025-03-08,Debit Card,Delivered
4917,863,2024-04-03,UPI,Delivered
4918,507,2024-12-05,COD,Cancelled
4919,234,2024-06-16,COD,Delivered
4920,678,2025-10-02,UPI,Delivered
4921,793,2025-08-30,Credit Card,Delivered
4922,87,2024-06-29,Credit Card,Delivered
4923,146,2025-01-01,COD,Cancelled
4924,494,2024-04-05,Debit Card,Cancelled
4925,155,2025-12-10,UPI,Cancelled
4926,395,2025-08-14,Credit Card,Delivered
4927,495,2025-03-15,COD,Cancelled
4928,102,2024-06-11,UPI,Delivered
4929,385,2024-01-11,Debit Card,Cancelled
4930,934,2024-02-28,Credit Card,Delivered
4931,956,2024-12-08,COD,Delivered
4932,743,2025-01-24,Credit Card,Delivered
4933,424,2025-03-17,UPI,Cancelled
4934,341,2024-12-27,Credit Card,Delivered
4935,302,2024-12-12,COD,Cancelled
4936,357,2024-10-11,COD,Delivered
4937,371,2024-05-29,Debit Card,Delivered
4938,630,2025-07-12,UPI,Cancelled
4939,505,2025-08-06,Debit Card,Delivered
4940,339,2025-07-18,COD,Cancelled
4941,686,2025-05-02,COD,Delivered
4942,685,2025-04-13,Credit Card,Delivered
4943,833,2024-11-23,Debit Card,Cancelled
4944,927,2024-11-04,Debit Card,Delivered
4945,723,2024-04-09,Debit Card,Delivered
4946,807,2024-09-26,COD,Delivered
4947,160,2025-11-24,UPI,Delivered
4948,801,2025-12-17,Credit Card,Delivered
4949,279,2024-05-17,Debit Card,Cancelled
4950,340,2024-03-12,UPI,Cancelled
4951,462,2025-01-04,Credit Card,Delivered
4952,817,2025-12-20,Credit Card,Delivered
4953,375,2025-09-12,Credit Card,Cancelled
4954,980,2025-08-10,Credit Card,Delivered
4955,688,2024-01-06,Credit Card,Cancelled
4956,933,2025-07-17,Debit Card,Delivered
4957,594,2025-02-04,UPI,Delivered
4958,990,2024-09-17,Credit Card,Delivered
4959,580,2024-04-27,Credit Card,Delivered
4960,545,2024-06-29,Credit Card,Cancelled
4961,494,2024-05-30,COD,Delivered
